hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay,weekend_stay_ratio,is_weekend_arrival,arrival_season,lead_time_category,total_guests,is_solo_traveler,is_couple,is_family,is_group,total_previous_bookings,cancellation_rate_history,has_special_requests,has_booking_changes,has_parking_space,is_room_changed,adr_per_person,total_cost,net_revenue,is_domestic
City Hotel,0,78,2017,June,23,5,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,144.0,0,1,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,72.0,432.0,432.0,0
City Hotel,0,75,2017,June,23,5,1,2,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,198.0,0,1,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,66.0,594.0,594.0,0
City Hotel,0,128,2017,June,23,5,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,92.17,0,1,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,46.085,276.51,276.51,0
City Hotel,0,31,2017,June,23,4,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,160.0,0,1,Check-Out,2017-06-08,2017-06-04,4,0.5,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,80.0,640.0,640.0,0
City Hotel,0,30,2017,June,23,6,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,1,Check-Out,2017-06-08,2017-06-06,2,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,60.0,240.0,240.0,1
City Hotel,0,13,2017,June,23,4,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,128.0,0,1,Check-Out,2017-06-08,2017-06-04,4,0.5,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,64.0,512.0,512.0,0
City Hotel,0,352,2017,June,23,4,2,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21,0,0,Transient-Party,68.88,0,1,Check-Out,2017-06-08,2017-06-04,4,0.5,1,Summer,Ultra-long (>180d),1,1,0,0,0,0,0.0,1,1,0,0,68.88,275.52,275.52,0
City Hotel,0,364,2017,June,24,16,0,1,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,1,A,A,1,No Deposit,21,0,0,Group,64.5,0,1,Check-Out,2017-06-17,2017-06-16,1,0.0,0,Summer,Ultra-long (>180d),1,1,0,0,0,1,0.0,1,1,0,0,64.5,64.5,64.5,0
City Hotel,0,33,2017,June,23,6,0,2,2,0,0,BB,CHL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,150.0,0,1,Check-Out,2017-06-08,2017-06-06,2,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,75.0,300.0,300.0,0
City Hotel,0,17,2017,June,23,6,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,114.0,0,1,Check-Out,2017-06-08,2017-06-06,2,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,57.0,228.0,228.0,0
City Hotel,0,29,2017,June,23,5,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,423,0,0,Transient,128.47,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,64.235,385.40999999999997,385.40999999999997,0
City Hotel,0,15,2017,June,23,6,0,2,2,0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,89.0,0,0,Check-Out,2017-06-08,2017-06-06,2,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,44.5,178.0,178.0,0
City Hotel,0,215,2017,June,23,5,1,2,2,0,0,BB,EST,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,0,Transient,89.1,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,44.55,267.29999999999995,267.29999999999995,0
City Hotel,0,19,2017,June,23,4,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,130.0,0,1,Check-Out,2017-06-08,2017-06-04,4,0.5,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,65.0,520.0,520.0,0
City Hotel,0,38,2017,May,22,31,2,6,2,0,0,SC,SRB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,145.0,0,1,Check-Out,2017-06-08,2017-05-31,8,0.25,0,Spring,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,72.5,1160.0,1160.0,0
City Hotel,0,29,2017,June,23,4,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,0,Transient,190.0,0,1,Check-Out,2017-06-08,2017-06-04,4,0.5,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,95.0,760.0,760.0,0
City Hotel,0,104,2017,June,23,5,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,354,0,0,Transient-Party,139.4,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,69.7,418.20000000000005,418.20000000000005,0
City Hotel,0,434,2017,June,22,3,2,3,2,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,2,No Deposit,229,0,0,Transient-Party,103.6,0,1,Check-Out,2017-06-08,2017-06-03,5,0.4,1,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,1,0,0,51.8,518.0,518.0,0
City Hotel,0,67,2017,June,23,6,0,2,2,0,0,SC,COL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,140.0,0,1,Check-Out,2017-06-08,2017-06-06,2,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,1,0,0,70.0,280.0,280.0,0
City Hotel,0,34,2017,June,23,5,1,2,2,0,0,SC,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,89.0,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,44.5,267.0,267.0,0
City Hotel,0,25,2017,June,23,5,1,2,1,0,0,SC,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,0,Transient,140.0,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,1,0,0,140.0,420.0,420.0,0
City Hotel,0,168,2017,June,23,7,0,1,2,1,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,146.5,1,0,Check-Out,2017-06-08,2017-06-07,1,0.0,0,Summer,Long (91-180d),3,0,0,1,0,0,0.0,0,0,1,0,48.833333333333336,146.5,146.5,0
City Hotel,0,16,2017,June,23,5,1,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,7,0,0,Transient,213.33,0,1,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Short (8-30d),4,0,0,1,0,0,0.0,1,1,0,0,53.3325,639.99,639.99,0
City Hotel,0,28,2017,June,23,5,1,2,1,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,143.33,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,0,143.33,429.99,429.99,0
City Hotel,0,52,2017,June,23,5,1,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,155.0,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,77.5,465.0,465.0,0
City Hotel,0,53,2017,June,23,5,1,2,3,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,1,No Deposit,14,0,0,Transient,188.5,0,0,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,0,1,0,0,62.833333333333336,565.5,565.5,0
City Hotel,0,47,2017,June,22,3,2,3,3,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,0,Transient,188.5,0,0,Check-Out,2017-06-08,2017-06-03,5,0.4,1,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,0,0,0,0,62.833333333333336,942.5,942.5,0
City Hotel,0,35,2017,June,23,6,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,0,0,Transient,95.0,0,0,Check-Out,2017-06-08,2017-06-06,2,0.0,0,Summer,Medium (31-90d),1,1,0,0,0,0,0.0,0,1,0,0,95.0,190.0,190.0,0
City Hotel,0,0,2017,June,23,7,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,170.0,0,1,Check-Out,2017-06-08,2017-06-07,1,0.0,0,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,1,0,0,0,85.0,170.0,170.0,1
City Hotel,0,11,2017,June,23,7,0,1,2,1,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,0,0,Transient,230.0,0,0,Check-Out,2017-06-08,2017-06-07,1,0.0,0,Summer,Short (8-30d),3,0,0,1,0,0,0.0,0,1,0,0,76.66666666666667,230.0,230.0,0
City Hotel,0,222,2017,June,22,3,2,3,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,126.9,1,3,Check-Out,2017-06-08,2017-06-03,5,0.4,1,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,0,1,0,63.45,634.5,634.5,0
City Hotel,0,17,2017,June,23,5,1,2,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,156.67,0,2,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,78.335,470.01,470.01,0
City Hotel,0,17,2017,June,23,5,1,2,2,0,0,HB,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,14,0,0,Transient,187.67,0,1,Check-Out,2017-06-08,2017-06-05,3,0.3333333333333333,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,1,0,0,93.835,563.01,563.01,0
City Hotel,0,40,2017,June,23,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,140.0,0,2,Check-Out,2017-06-08,2017-06-08,1,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,1,0,0,70.0,140.0,140.0,1
City Hotel,0,65,2017,June,23,5,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,140.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,70.0,560.0,560.0,0
City Hotel,0,35,2017,June,23,5,1,3,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,130.0,0,0,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),1,1,0,0,0,0,0.0,0,0,0,0,130.0,520.0,520.0,0
City Hotel,0,221,2017,June,23,5,1,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.08,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,0,0,0,52.54,420.32,420.32,0
City Hotel,0,30,2017,June,23,5,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,125.0,0,2,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,62.5,500.0,500.0,0
City Hotel,0,3,2017,June,23,8,0,1,1,0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,489,0,Transient,95.0,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Last-minute (0-7d),1,1,0,0,0,0,0.0,0,0,0,0,95.0,95.0,95.0,0
City Hotel,0,21,2017,June,23,6,0,3,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,120.0,0,1,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,1,1,0,0,120.0,360.0,360.0,0
City Hotel,0,21,2017,June,23,6,0,3,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,1,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,1,0,0,0,120.0,360.0,360.0,0
City Hotel,0,8,2017,June,23,8,0,1,1,0,0,HB,UZB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157,0,0,Transient,138.5,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,0,138.5,138.5,138.5,0
City Hotel,0,8,2017,June,23,8,0,1,1,0,0,HB,UKR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157,0,0,Transient,138.5,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,0,138.5,138.5,138.5,0
City Hotel,0,135,2017,June,23,6,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,144.0,0,1,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,72.0,432.0,432.0,0
City Hotel,0,20,2017,June,23,6,0,3,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,0,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,0,120.0,360.0,360.0,0
City Hotel,0,88,2017,June,23,5,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,0,0,Transient,122.4,0,0,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,61.2,489.6,489.6,0
City Hotel,0,39,2017,June,23,5,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,145.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,72.5,580.0,580.0,0
City Hotel,0,6,2017,June,23,8,0,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157,0,0,Transient,120.0,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Last-minute (0-7d),1,1,0,0,0,0,0.0,0,0,0,0,120.0,120.0,120.0,0
City Hotel,0,28,2017,June,23,6,0,3,2,0,0,SC,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,89.0,0,0,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,44.5,267.0,267.0,0
City Hotel,0,41,2017,June,23,7,0,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,137.7,0,1,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,68.85,275.4,275.4,0
City Hotel,0,19,2017,June,23,7,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,150.0,0,1,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,1,0,0,0,150.0,300.0,300.0,0
City Hotel,0,38,2017,June,23,7,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,140.0,0,1,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,70.0,280.0,280.0,0
City Hotel,0,7,2017,June,23,7,0,2,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0,153,0,Transient,121.83,0,0,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Last-minute (0-7d),1,1,0,0,0,0,0.0,0,0,0,0,121.83,243.66,243.66,1
City Hotel,0,73,2017,June,23,6,0,3,2,0,0,SC,BGR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,140.0,0,1,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,70.0,420.0,420.0,0
City Hotel,0,218,2017,June,23,7,0,2,2,0,0,SC,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,79.35,0,1,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,0,0,0,39.675,158.7,158.7,0
City Hotel,0,116,2017,June,23,6,0,3,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,153.0,0,0,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,76.5,459.0,459.0,0
City Hotel,0,15,2017,June,23,8,0,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,230.0,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Short (8-30d),4,0,0,1,0,0,0.0,0,0,0,0,57.5,230.0,230.0,0
City Hotel,0,31,2017,June,23,5,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,125.0,0,2,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,62.5,500.0,500.0,0
City Hotel,0,11,2017,June,23,4,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,83,0,0,Transient,154.16,0,0,Check-Out,2017-06-09,2017-06-04,5,0.4,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,77.08,770.8,770.8,0
City Hotel,0,51,2017,June,23,5,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,170.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,85.0,680.0,680.0,0
City Hotel,0,55,2017,June,23,5,1,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,140.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,70.0,560.0,560.0,0
City Hotel,0,31,2017,June,23,5,1,3,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,114.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Medium (31-90d),1,1,0,0,0,0,0.0,1,0,0,0,114.0,456.0,456.0,0
City Hotel,0,23,2017,June,22,3,2,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,149.0,0,0,Check-Out,2017-06-09,2017-06-03,6,0.3333333333333333,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,74.5,894.0,894.0,0
City Hotel,0,20,2017,June,23,5,1,3,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,116.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,58.0,464.0,464.0,0
City Hotel,0,0,2017,June,23,8,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,135.0,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Last-minute (0-7d),1,1,0,0,0,0,0.0,0,0,0,0,135.0,135.0,135.0,1
City Hotel,0,91,2017,June,23,5,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,126.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,63.0,504.0,504.0,0
City Hotel,0,20,2017,June,23,4,2,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,0,0,Transient,183.0,0,2,Check-Out,2017-06-09,2017-06-04,5,0.4,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,91.5,915.0,915.0,0
City Hotel,0,100,2017,June,23,4,2,3,2,0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,0,0,Transient,100.8,0,1,Check-Out,2017-06-09,2017-06-04,5,0.4,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,50.4,504.0,504.0,0
City Hotel,0,16,2017,June,23,8,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,1,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,60.0,120.0,120.0,0
City Hotel,0,38,2017,June,23,6,0,3,1,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,121.0,0,2,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Medium (31-90d),2,0,0,1,0,0,0.0,1,0,0,0,60.5,363.0,363.0,0
City Hotel,0,26,2017,June,23,8,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,114.0,0,1,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Short (8-30d),1,1,0,0,0,0,0.0,1,0,0,0,114.0,114.0,114.0,0
City Hotel,0,38,2017,June,23,6,0,3,1,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,112.0,0,2,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Medium (31-90d),2,0,0,1,0,0,0.0,1,0,0,0,56.0,336.0,336.0,0
City Hotel,0,192,2017,June,23,5,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,0,Transient,89.1,0,0,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,44.55,356.4,356.4,0
City Hotel,0,44,2017,June,23,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,160.0,0,2,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,80.0,320.0,320.0,0
City Hotel,0,20,2017,June,23,6,0,3,2,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,89.0,0,0,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,44.5,267.0,267.0,1
City Hotel,0,29,2017,June,23,7,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,0,0,Transient,229.6,0,0,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Short (8-30d),3,0,0,0,1,0,0.0,0,0,0,0,76.53333333333333,459.2,459.2,0
City Hotel,0,29,2017,June,23,7,0,2,3,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,0,0,Transient,139.4,0,1,Check-Out,2017-06-09,2017-06-07,2,0.0,0,Summer,Short (8-30d),4,0,0,1,0,0,0.0,1,0,0,0,34.85,278.8,278.8,0
City Hotel,0,9,2017,June,23,8,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9,0,0,Transient,140.0,0,2,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,1,70.0,140.0,140.0,0
City Hotel,0,33,2017,June,23,6,0,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,129.0,0,1,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,64.5,387.0,387.0,0
City Hotel,0,32,2017,June,23,8,0,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,0,Check-Out,2017-06-09,2017-06-08,1,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,60.0,120.0,120.0,0
City Hotel,0,16,2017,June,23,4,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.0,0,1,Check-Out,2017-06-09,2017-06-04,5,0.4,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,79.0,790.0,790.0,0
City Hotel,0,36,2017,June,23,6,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,106.4,0,1,Check-Out,2017-06-09,2017-06-06,3,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,53.2,319.20000000000005,319.20000000000005,0
City Hotel,0,99,2017,June,23,5,1,3,2,2,0,BB,LUX,Direct,Direct,0,0,0,G,G,1,No Deposit,14,0,0,Transient,275.0,0,1,Check-Out,2017-06-09,2017-06-05,4,0.25,0,Summer,Long (91-180d),4,0,0,1,0,0,0.0,1,1,0,0,68.75,1100.0,1100.0,0
